room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,suburb
2944479,15033022,Entire home/apt,Northern Beaches,3,4.5,2,1,59,-33.7544,151.282932,Dee Why
11500457,60575934,Entire home/apt,Inner Sydney,1,0,4,2,57,-33.898267,151.184393,Erskineville
13676428,27021584,Entire home/apt,Eastern Suburbs,1,0,3,1,55,-33.892279,151.271834,Bondi Beach
18480941,128203759,Entire home/apt,Lower Northern Sydney,0,0,2,2,49,-33.793631,151.181136,Chatswood
7637525,40071250,Entire home/apt,Inner Sydney,1,0,2,1,46,-33.897727,151.202673,Waterloo
460159,2288294,Entire home/apt,Inner Sydney,7,5,2,1,59,-33.892686,151.201446,Redfern
18618903,2148052,Entire home/apt,Eastern Suburbs,0,0,2,1,43,-33.898814,151.252102,Queens Park
17333443,24211253,Entire home/apt,Inner Sydney,4,4.5,2,0,46,-33.879479,151.213122,Surry Hills
7298503,21425375,Entire home/apt,Eastern Suburbs,30,4.5,2,0,50,-33.893032,151.24764,Bondi Junction
15329201,65680905,Entire home/apt,Northern Beaches,12,5,4,0,59,-33.696101,151.277532,Elanora Heights
7117728,20129122,Entire home/apt,Northern Beaches,2,0,2,2,57,-33.799318,151.276532,Fairlight
15738092,30609426,Entire home/apt,Northern Beaches,4,4.5,3,1,50,-33.743819,151.209214,Frenchs Forest
7503409,37102823,Entire home/apt,Northern Beaches,1,0,3,0,46,-33.801487,151.287834,Manly
18960381,132217793,Entire home/apt,Eastern Suburbs,0,0,2,2,46,-33.944693,151.259379,Maroubra
9576157,49572029,Entire home/apt,Eastern Suburbs,0,0,2,1,46,-33.929769,151.236697,Kingsford
5828186,25070186,Entire home/apt,Eastern Suburbs,6,4.5,3,1,61,-33.923291,151.230953,Kingsford
18160399,125253812,Entire home/apt,Canterbury-Bankstown,0,0,4,2,55,-33.909473,151.131381,Hurlstone Park
15472835,99311881,Entire home/apt,Inner Sydney,1,0,2,0,50,-33.884615,151.21791,Moore Park
9353709,48544480,Entire home/apt,Inner Western Sydney,1,0,2,1,62,-33.88634,151.129448,Ashfield
18900404,11913425,Entire home/apt,Eastern Suburbs,0,0,2,0,54,-33.887287,151.267142,Bondi Beach
9929820,29422060,Entire home/apt,Eastern Suburbs,32,4.5,2,0,59,-33.915218,151.256419,Coogee
12434343,53485733,Entire home/apt,Northern Beaches,0,0,5,2,55,-33.755928,151.288488,Dee Why
17409712,62764625,Entire home/apt,Northern Beaches,1,0,2,1,61,-33.7938,151.269765,Fairlight
17835421,121805236,Entire home/apt,Inner Sydney,0,0,2,1,55,-33.905011,151.183191,Erskineville
5643231,29248348,Entire home/apt,Northern Beaches,2,0,2,2,50,-33.773747,151.269666,North Manly
5408282,28034470,Entire home/apt,Inner Sydney,0,0,2,0,56,-33.872604,151.226768,Elizabeth Bay
15225060,96763289,Entire home/apt,Eastern Suburbs,1,0,1,1,55,-33.886082,151.231058,Paddington
12312007,15795636,Entire home/apt,Inner Sydney,3,4.5,2,1,56,-33.892944,151.199252,Redfern
11460324,15694575,Entire home/apt,Inner Sydney,23,4.5,2,0,55,-33.871254,151.226715,Elizabeth Bay
19495411,4203655,Entire home/apt,Inner Sydney,0,0,2,1,55,-33.86006,151.16558,Rozelle
19018891,112358720,Entire home/apt,Eastern Suburbs,0,0,2,0,53,-33.922059,151.226334,Kingsford
14478167,4326958,Entire home/apt,Eastern Suburbs,2,0,6,3,46,-33.890296,151.267993,Bondi Beach
19490472,49603967,Entire home/apt,Eastern Suburbs,0,0,4,2,53,-33.940477,151.239899,Maroubra
15980066,7475766,Entire home/apt,Eastern Suburbs,0,0,1,1,54,-33.906773,151.237377,Randwick
7712099,40514323,Entire home/apt,Inner Sydney,25,4.5,2,1,59,-33.878151,151.221403,Darlinghurst
5062137,26142241,Entire home/apt,Inner Sydney,0,0,1,0,47,-33.895269,151.184669,Newtown
7516905,10037627,Entire home/apt,Lower Northern Sydney,7,4.5,4,2,55,-33.765447,151.102457,Marsfield
9887581,9079129,Entire home/apt,Inner Sydney,23,4,2,0,62,-33.878473,151.216015,Darlinghurst
17779999,1194560,Entire home/apt,Inner Sydney,0,0,2,1,44,-33.895385,151.200617,Redfern
18968156,115989073,Entire home/apt,Northern Beaches,0,0,2,1,50,-33.770242,151.265163,Brookvale
10024489,11688267,Entire home/apt,St George-Sutherland,1,0,2,0,55,-33.932859,151.145055,Turrella
18704873,1346688,Entire home/apt,Inner Sydney,4,4.5,2,0,55,-33.887612,151.199284,Chippendale
18830478,31064100,Entire home/apt,Northern Beaches,1,0,3,1,53,-33.796566,151.285452,Manly
4230682,10445972,Entire home/apt,Inner Sydney,0,0,2,1,61,-33.890437,151.211332,Surry Hills
16987700,49287511,Entire home/apt,Inner Sydney,1,0,4,2,59,-33.905456,151.184869,Erskineville
19213081,61137337,Entire home/apt,Inner Western Sydney,0,0,2,1,42,-33.888686,151.100702,Enfield
19372594,134336777,Entire home/apt,Inner Sydney,0,0,2,1,52,-33.917488,151.200257,Rosebery
9958009,11135220,Entire home/apt,Eastern Suburbs,4,5,4,2,50,-33.870313,151.240465,Darling Point
4561074,23644583,Entire home/apt,Inner Western Sydney,1,0,3,2,55,-33.876988,151.106175,Burwood
8230793,43404130,Entire home/apt,Lower Northern Sydney,1,0,1,1,59,-33.831086,151.21886,Neutral Bay
272150,1424020,Entire home/apt,Inner Sydney,14,4.5,2,1,54,-33.880602,151.153817,Leichhardt
19231487,124138215,Entire home/apt,Eastern Suburbs,0,0,2,0,59,-33.876751,151.273719,Rose Bay
9814072,49828258,Entire home/apt,St George-Sutherland,43,4.5,2,1,62,-33.982861,151.125734,Kogarah Bay
16257848,106309075,Entire home/apt,Northern Beaches,1,0,3,1,46,-33.780822,151.278977,Freshwater
11682260,48099246,Entire home/apt,Northern Beaches,1,0,4,1,55,-33.718033,151.298931,Narrabeen
2090216,248357,Entire home/apt,Inner Sydney,6,4.5,2,1,55,-33.872426,151.226269,Elizabeth Bay
15859408,23022083,Entire home/apt,Central Northern Sydney,4,4.5,3,1,50,-33.711618,150.950028,Kellyville
18418303,111021250,Entire home/apt,Eastern Suburbs,0,0,2,1,50,-33.905936,151.242791,Randwick
13817062,2027005,Entire home/apt,Eastern Suburbs,1,0,2,1,55,-33.899888,151.254512,Waverley
8690576,45629440,Entire home/apt,Lower Northern Sydney,3,4.5,3,2,62,-33.822622,151.149741,Lane Cove
12011098,22069024,Entire home/apt,Eastern Suburbs,2,0,4,2,60,-33.89893,151.250185,Queens Park
2898295,14813306,Entire home/apt,Inner Sydney,1,0,2,1,46,-33.862343,151.171617,Rozelle
18758070,115111883,Entire home/apt,Northern Beaches,0,0,4,2,60,-33.784828,151.267417,Manly Vale
16441038,57698730,Entire home/apt,Inner Sydney,0,0,2,0,54,-33.950804,151.205661,Botany
17268910,85205514,Entire home/apt,Eastern Suburbs,1,0,2,1,61,-33.925393,151.255815,Coogee
17882683,51973997,Entire home/apt,Lower Northern Sydney,0,0,4,1,43,-33.836471,151.236596,Mosman
15844849,58393929,Entire home/apt,Inner Sydney,43,4.5,4,1,62,-33.884147,151.208065,Surry Hills
10233690,1514441,Entire home/apt,Inner Sydney,4,5,2,1,55,-33.91484,151.14248,Marrickville
6452097,33691414,Entire home/apt,Inner Sydney,3,5,2,1,55,-33.894064,151.209292,Redfern
19532146,10371448,Entire home/apt,Northern Beaches,0,0,2,1,49,-33.779769,151.283597,Freshwater
7389548,38714532,Entire home/apt,Northern Beaches,1,0,2,0,55,-33.757052,151.227098,Frenchs Forest
16419365,50213325,Entire home/apt,Northern Beaches,2,0,3,1,59,-33.743657,151.279222,Cromer
16124137,16535645,Entire home/apt,Lower Northern Sydney,2,0,2,1,62,-33.821632,151.242358,Mosman
9797536,50490432,Entire home/apt,Inner Sydney,6,5,2,1,59,-33.868027,151.190672,Pyrmont
16316739,84374207,Entire home/apt,Eastern Suburbs,4,5,2,1,59,-33.904689,151.254687,Waverley
19333224,31181400,Entire home/apt,Inner Sydney,0,0,2,0,50,-33.895275,151.170975,Stanmore
13180729,46999689,Entire home/apt,Eastern Suburbs,3,4.5,2,0,59,-33.904262,151.225548,Kensington
9868526,24531568,Entire home/apt,Inner Sydney,0,0,1,1,46,-33.900893,151.146264,Dulwich Hill
19232391,54190203,Entire home/apt,Eastern Suburbs,0,0,3,1,46,-33.91768,151.259034,Coogee
13224998,59089390,Entire home/apt,Eastern Suburbs,1,0,4,2,55,-33.895499,151.269713,Bondi
19200712,127609430,Entire home/apt,Northern Beaches,0,0,3,1,46,-33.734028,151.289915,Collaroy Plateau
19321338,6717743,Entire home/apt,Lower Northern Sydney,0,0,3,1,62,-33.81215,151.163964,Lane Cove West
14410395,4671728,Entire home/apt,Inner Sydney,6,5,5,2,50,-33.893586,151.186058,Newtown
7038593,36906090,Entire home/apt,Inner Sydney,12,4.5,2,1,55,-33.869198,151.226309,Elizabeth Bay
14777089,2588136,Entire home/apt,Inner Sydney,7,5,2,1,55,-33.895722,151.183358,Newtown
9032953,47149870,Entire home/apt,St George-Sutherland,0,0,2,1,50,-34.001681,151.063302,Como
5666218,29375194,Entire home/apt,Eastern Suburbs,9,5,2,1,59,-33.884483,151.254952,Bellevue Hill
19394417,100293412,Entire home/apt,Eastern Suburbs,0,0,2,1,59,-33.887353,151.270913,Bondi Beach
18124322,4890210,Entire home/apt,Eastern Suburbs,0,0,2,1,55,-33.878721,151.231964,Edgecliff
18113208,38880884,Entire home/apt,Lower Northern Sydney,19,5,2,0,78,-33.813737,151.196041,Naremburn
10754285,55609243,Entire home/apt,Lower Northern Sydney,37,4.5,2,1,77,-33.792409,151.178619,Chatswood
19324044,135353358,Entire home/apt,Eastern Suburbs,0,0,2,1,63,-33.913353,151.224347,Kensington
4100017,17350330,Entire home/apt,Central Western Sydney,112,4.5,5,2,66,-33.868752,151.025061,Auburn
16950118,102653704,Entire home/apt,Inner Sydney,21,5,2,0,78,-33.921127,151.163039,Tempe
15413984,20354269,Entire home/apt,Lower Northern Sydney,11,5,2,1,74,-33.791531,151.085884,Eastwood
18773969,26139642,Entire home/apt,Central Western Sydney,2,0,4,1,77,-33.820449,151.02194,Rosehill
8632835,13622616,Entire home/apt,Inner Sydney,72,5,2,0,81,-33.873307,151.159492,Lilyfield
14158218,78066066,Entire home/apt,Fairfield-Liverpool,13,4.5,3,1,77,-33.853844,150.931737,Smithfield
16728245,96106690,Entire home/apt,Inner Sydney,44,4.5,4,1,78,-33.876962,151.203314,Sydney
5776586,23560548,Entire home/apt,Central Northern Sydney,90,5,5,1,63,-33.729226,151.055217,Cherrybrook
701670,3600837,Entire home/apt,St George-Sutherland,131,5,2,1,74,-34.041644,151.067523,Kirrawee
17422105,12221885,Entire home/apt,Inner Western Sydney,9,5,2,1,81,-33.894609,151.137747,Summer Hill
17012621,32019881,Entire home/apt,Central Western Sydney,16,5,4,2,80,-33.794358,150.995343,Northmead
4439559,7531199,Entire home/apt,Inner Sydney,183,4.5,2,0,74,-33.895389,151.215101,Redfern
18184515,25782091,Entire home/apt,Fairfield-Liverpool,4,5,4,3,70,-33.924551,150.873925,Miller
15650737,40832057,Entire home/apt,Blacktown,39,4.5,7,1,69,-33.761192,150.953466,Seven Hills
5751561,688781,Entire home/apt,Inner Sydney,179,5,2,1,78,-33.901891,151.181319,Newtown
15101580,89823297,Entire home/apt,Inner Western Sydney,68,4.5,3,1,63,-33.892925,151.104786,Croydon Park
8977284,46909702,Entire home/apt,Inner Sydney,133,4.5,4,0,69,-33.882592,151.194751,Glebe
725541,1943399,Entire home/apt,Inner Sydney,276,5,2,1,77,-33.892097,151.200071,Redfern
15257722,50707354,Entire home/apt,Inner Sydney,106,5,2,1,78,-33.874689,151.17323,Annandale
767295,3809995,Entire home/apt,Inner Sydney,223,5,3,1,66,-33.873017,151.222603,Potts Point
18203619,125653177,Entire home/apt,St George-Sutherland,0,0,3,1,43,-33.949283,151.050903,Riverwood
14129791,85239730,Entire home/apt,St George-Sutherland,0,0,4,2,53,-34.010661,151.064936,Jannali
15439805,19246517,Entire home/apt,Inner Sydney,2,0,2,1,55,-33.908172,151.13625,Dulwich Hill
485831,2405023,Entire home/apt,Canterbury-Bankstown,20,2.5,4,2,55,-33.927703,151.068693,Wiley Park
15498568,9864063,Entire home/apt,Eastern Suburbs,0,0,2,1,46,-33.916722,151.237979,Randwick
9698800,50085100,Entire home/apt,Canterbury-Bankstown,6,4.5,4,2,50,-33.945192,151.006205,Revesby
16354049,107091069,Entire home/apt,St George-Sutherland,1,0,3,1,62,-34.041464,151.156659,Cronulla
19418834,114094649,Entire home/apt,St George-Sutherland,0,0,3,2,53,-34.029602,151.107001,Miranda
18241875,126027740,Entire home/apt,St George-Sutherland,10,5,3,0,55,-34.126237,150.990669,Waterfall
14523956,89768879,Entire home/apt,St George-Sutherland,39,5,3,1,62,-34.040863,151.162816,Cronulla
17943724,51466575,Entire home/apt,Inner Sydney,0,0,2,1,59,-33.906889,151.167965,Marrickville
19372039,49252703,Entire home/apt,Central Northern Sydney,0,0,1,1,43,-33.789119,150.999887,Northmead
19386892,135905182,Entire home/apt,Central Western Sydney,0,0,1,0,46,-33.806586,151.007037,Parramatta
10340403,53215705,Entire home/apt,Fairfield-Liverpool,17,4.5,2,1,59,-33.914648,150.929147,Warwick Farm
13702450,235906,Entire home/apt,St George-Sutherland,5,4.5,8,2,46,-33.964664,151.141504,Kogarah
19152220,10096971,Entire home/apt,St George-Sutherland,0,0,2,1,62,-33.933594,151.157261,Wolli Creek
5254930,27191951,Entire home/apt,St George-Sutherland,2,0,6,2,55,-33.963647,151.09994,Hurstville
6438886,33617827,Entire home/apt,St George-Sutherland,6,4,2,1,52,-33.933108,151.14784,Arncliffe
9864482,4194916,Entire home/apt,Inner Sydney,0,0,3,1,59,-33.897734,151.141712,Dulwich Hill
16745927,25386075,Entire home/apt,St George-Sutherland,2,0,1,0,59,-33.983482,151.137941,Ramsgate
9865805,12971816,Entire home/apt,St George-Sutherland,0,0,2,1,50,-33.978197,151.119024,Carlton
18078416,11517530,Entire home/apt,Inner Sydney,2,0,2,0,54,-33.89333,151.159323,Stanmore
6395488,33347036,Entire home/apt,Inner Sydney,0,0,2,1,56,-33.912643,151.153225,Marrickville
18339880,40920196,Entire home/apt,St George-Sutherland,0,0,2,0,55,-33.968466,151.12304,Carlton
18916924,131848404,Entire home/apt,St George-Sutherland,0,0,4,2,46,-33.970681,151.121253,Carlton
13987080,39292316,Entire home/apt,Eastern Suburbs,0,0,2,1,60,-33.912775,151.254761,Coogee
10554522,20648849,Entire home/apt,Eastern Suburbs,1,0,3,2,55,-33.904887,151.223895,Kensington
9909731,11538585,Entire home/apt,Inner Sydney,7,4.5,2,1,55,-33.878596,151.214308,Surry Hills
17125119,1497955,Entire home/apt,Inner Sydney,0,0,4,2,55,-33.871308,151.16861,Lilyfield
13915116,60827077,Entire home/apt,Inner Sydney,23,5,2,0,53,-33.872854,151.219934,Woolloomooloo
13673643,79532595,Entire home/apt,Inner Sydney,2,0,2,0,55,-33.867755,151.224612,Potts Point
17797004,121610275,Entire home/apt,Inner Sydney,3,4.5,2,1,47,-33.893037,151.202012,Redfern
13672489,52961851,Entire home/apt,Lower Northern Sydney,3,4.5,3,0,55,-33.844103,151.224509,Kurraba Point
19217713,55058217,Entire home/apt,Inner Sydney,0,0,2,1,55,-33.886655,151.170214,Annandale
19335658,63562476,Entire home/apt,St George-Sutherland,0,0,2,0,59,-33.98374,151.117132,Carss Park
2375330,1133168,Entire home/apt,Inner Sydney,26,4.5,2,1,54,-33.878298,151.221593,Darlinghurst
19039766,64086172,Entire home/apt,Lower Northern Sydney,0,0,2,1,55,-33.837905,151.212353,Neutral Bay
18685072,104574117,Entire home/apt,Canterbury-Bankstown,0,0,2,2,59,-33.926011,151.057696,Punchbowl
18828054,22026084,Entire home/apt,Inner Sydney,0,0,2,1,59,-33.889235,151.173394,Camperdown
19055102,56460966,Entire home/apt,Eastern Suburbs,1,0,4,2,59,-33.886354,151.272463,Bondi Beach
12255841,14139696,Entire home/apt,Eastern Suburbs,4,4,2,1,55,-33.921997,151.243005,Randwick
13591302,48421631,Entire home/apt,Eastern Suburbs,6,5,4,2,59,-33.924818,151.23297,Kingsford
13724841,24508096,Entire home/apt,Eastern Suburbs,0,0,2,1,43,-33.919457,151.233846,Kingsford
19277358,54398042,Entire home/apt,Inner Sydney,0,0,2,1,43,-33.915601,151.148077,Marrickville
5387081,27926990,Entire home/apt,St George-Sutherland,36,5,2,1,62,-34.002446,151.085913,Oyster Bay
12136806,30685361,Entire home/apt,Eastern Suburbs,17,5,2,0,59,-33.880465,151.223395,Paddington
19211970,45993900,Entire home/apt,Eastern Suburbs,0,0,4,0,46,-33.893919,151.262505,Bondi
11930011,22732018,Entire home/apt,Inner Sydney,4,5,2,1,49,-33.902046,151.18454,Erskineville
13085924,72623692,Entire home/apt,Lower Northern Sydney,0,0,4,2,46,-33.809328,151.085325,West Ryde
14183537,85940456,Entire home/apt,St George-Sutherland,4,4.5,4,2,58,-33.954969,151.135517,Rockdale
18708715,13642281,Entire home/apt,Eastern Suburbs,0,0,2,1,56,-33.883308,151.232729,Paddington
6068881,31502734,Entire home/apt,Lower Northern Sydney,4,5,2,1,50,-33.822977,151.193354,St Leonards
19444715,106191641,Entire home/apt,Lower Northern Sydney,0,0,3,2,57,-33.820472,151.228097,Cremorne
13676397,79597675,Entire home/apt,Inner Sydney,1,0,4,2,46,-33.914951,151.210094,Rosebery
15305795,17093081,Entire home/apt,Northern Beaches,0,0,4,1,43,-33.758463,151.276815,Brookvale
13242528,36397535,Entire home/apt,Central Western Sydney,0,0,4,0,46,-33.820886,151.057326,Ermington
13564136,36469283,Entire home/apt,Eastern Suburbs,0,0,2,2,46,-33.946004,151.257432,Maroubra
9824234,50599727,Entire home/apt,Eastern Suburbs,6,5,2,1,55,-33.914701,151.240372,Randwick
15944026,103497959,Entire home/apt,Lower Northern Sydney,0,0,2,1,46,-33.821848,151.183981,Greenwich
18816645,78980244,Entire home/apt,Lower Northern Sydney,0,0,2,1,59,-33.833187,151.225868,Cremorne
16772888,1853292,Entire home/apt,St George-Sutherland,2,0,4,2,56,-34.034436,151.056851,Sutherland
17703895,111051472,Entire home/apt,Inner Western Sydney,1,0,4,1,56,-33.883541,151.124626,Ashfield
6374088,4961906,Entire home/apt,Eastern Suburbs,26,4,2,0,50,-33.886397,151.272613,Bondi Beach
4041716,20957365,Entire home/apt,St George-Sutherland,1,0,4,2,55,-33.956051,151.143532,Rockdale
18722075,9622811,Entire home/apt,Eastern Suburbs,0,0,3,1,55,-33.901536,151.258665,Bronte
18934075,27486738,Entire home/apt,Northern Beaches,0,0,2,2,50,-33.773093,151.281187,Freshwater
18966840,22267993,Entire home/apt,Northern Beaches,0,0,2,1,46,-33.78404,151.271451,Manly Vale
19256919,47575957,Entire home/apt,Lower Northern Sydney,0,0,4,2,43,-33.803895,151.147907,Lane Cove North
5367244,22138364,Entire home/apt,Northern Beaches,40,4.5,3,0,62,-33.748244,151.228315,Frenchs Forest
5187779,7963835,Entire home/apt,Lower Northern Sydney,19,4,3,1,46,-33.787413,151.120886,North Ryde
19497097,136886352,Entire home/apt,Inner Sydney,0,0,2,1,59,-33.875232,151.214193,Darlinghurst
5061776,26080114,Entire home/apt,Lower Northern Sydney,15,4.5,1,1,50,-33.837291,151.241999,Mosman
4794681,5981683,Entire home/apt,Eastern Suburbs,28,4.5,2,1,55,-33.876927,151.233328,Edgecliff
15405530,97942941,Entire home/apt,St George-Sutherland,0,0,4,4,62,-33.950898,151.061489,Riverwood
12784852,48602899,Entire home/apt,Lower Northern Sydney,0,0,2,1,46,-33.837045,151.208627,North Sydney
16243655,106191641,Entire home/apt,Lower Northern Sydney,3,5,2,1,50,-33.825295,151.227206,Cremorne
18711197,38556527,Entire home/apt,Eastern Suburbs,1,0,3,1,50,-33.941019,151.234795,Maroubra
17929712,17443949,Entire home/apt,Inner Sydney,2,0,2,0,50,-33.877224,151.197713,Ultimo
16052322,91943764,Entire home/apt,Northern Beaches,14,5,2,1,59,-33.758063,151.204045,Forestville
17964492,50387032,Entire home/apt,Inner Sydney,2,0,2,1,42,-33.901243,151.199217,Alexandria
15994243,103950569,Entire home/apt,Central Western Sydney,1,0,2,0,55,-33.815283,151.011291,Parramatta
17454131,113438452,Entire home/apt,Eastern Suburbs,10,4.5,2,1,50,-33.909339,151.215615,Kensington
19464251,2287530,Entire home/apt,Blacktown,0,0,4,1,59,-33.79556,150.924214,Seven Hills
18984271,132430682,Entire home/apt,Northern Beaches,0,0,2,0,46,-33.77662,151.256665,Allambie Heights
15824261,57135684,Entire home/apt,Northern Beaches,28,5,2,0,59,-33.783807,151.265528,Manly Vale
19412973,32656587,Entire home/apt,Central Northern Sydney,0,0,3,1,55,-33.707304,151.092648,Hornsby
9451189,48972384,Entire home/apt,Eastern Suburbs,2,0,2,1,49,-33.888428,151.273047,Bondi Beach
18967130,80215143,Entire home/apt,Inner Sydney,0,0,2,0,42,-33.863084,151.176032,Rozelle
13036240,72070352,Entire home/apt,Inner Western Sydney,0,0,3,1,59,-33.88973,151.136164,Summer Hill
10299129,2357377,Entire home/apt,Inner Sydney,35,4.5,2,0,50,-33.887957,151.173127,Camperdown
19334512,112475730,Entire home/apt,Inner Sydney,0,0,2,0,55,-33.8825,151.215547,Surry Hills
6870878,1579836,Entire home/apt,Eastern Suburbs,6,5,2,1,59,-33.866879,151.278803,Dover Heights
14657142,2701283,Entire home/apt,Lower Northern Sydney,2,0,2,1,46,-33.832814,151.218904,Neutral Bay
426398,2052335,Entire home/apt,Eastern Suburbs,97,4.5,3,0,61,-33.881048,151.222959,Paddington
13999192,66712665,Entire home/apt,Eastern Suburbs,2,0,2,1,43,-33.882206,151.229843,Paddington
15903384,102300335,Entire home/apt,Fairfield-Liverpool,0,0,4,1,62,-33.92008,150.922392,Liverpool
15009278,94711225,Entire home/apt,St George-Sutherland,1,0,2,1,46,-33.929528,151.154042,Wolli Creek
11622718,58393929,Entire home/apt,Inner Sydney,99,4.5,3,0,62,-33.885615,151.202229,Chippendale
10972911,50387032,Entire home/apt,Inner Sydney,35,4,2,1,45,-33.893115,151.198779,Redfern
18477636,128174823,Entire home/apt,Canterbury-Bankstown,0,0,3,1,55,-33.927504,151.033176,Bankstown
16896811,62316716,Entire home/apt,Inner Sydney,25,4,6,1,54,-33.914949,151.170314,St Peters
1037800,1291639,Entire home/apt,Lower Northern Sydney,30,5,2,0,62,-33.850452,151.217822,Kirribilli
18145997,91329357,Entire home/apt,Inner Sydney,1,0,4,2,55,-33.917416,151.147094,Marrickville
17421865,100697596,Entire home/apt,Central Western Sydney,1,0,2,1,50,-33.828249,150.995011,Holroyd
4887140,25143010,Entire home/apt,Lower Northern Sydney,29,4,2,0,59,-33.841086,151.2133,North Sydney
19110135,21060964,Entire home/apt,Eastern Suburbs,1,0,2,1,59,-33.885002,151.23543,Paddington
18675029,109823714,Entire home/apt,Inner Sydney,0,0,1,1,50,-33.907639,151.142845,Dulwich Hill
11638712,58393929,Entire home/apt,Inner Sydney,105,4.5,4,0,62,-33.884604,151.201719,Chippendale
19511577,128950084,Entire home/apt,Canterbury-Bankstown,0,0,3,2,46,-33.905099,151.09728,Campsie
14856867,58393929,Entire home/apt,Inner Sydney,48,4.5,4,0,54,-33.884987,151.201159,Chippendale
16286231,96106690,Entire home/apt,Inner Sydney,46,4.5,4,1,55,-33.889707,151.201852,Redfern
15398542,95621162,Entire home/apt,Inner Sydney,30,4.5,4,1,62,-33.875019,151.197212,Pyrmont
14370794,84874064,Entire home/apt,Canterbury-Bankstown,5,5,4,2,47,-33.924245,151.122913,Earlwood
18720898,130180129,Entire home/apt,Inner Sydney,0,0,2,0,50,-33.857616,151.193196,Balmain East
19180681,3649052,Entire home/apt,Eastern Suburbs,0,0,4,2,43,-33.891274,151.268243,Bondi Beach
18375365,3698470,Entire home/apt,Inner Sydney,0,0,2,0,48,-33.867636,151.224267,Potts Point
18860179,5716295,Entire home/apt,Central Northern Sydney,0,0,4,1,61,-33.675668,150.925268,Rouse Hill
6296717,20959587,Entire home/apt,Central Northern Sydney,7,5,2,1,46,-33.747237,150.987962,Baulkham Hills
11855437,34081106,Entire home/apt,Northern Beaches,43,4.5,2,0,55,-33.805752,151.287139,Manly
16102054,37523741,Entire home/apt,Inner Sydney,22,4.5,2,1,61,-33.877609,151.220117,Darlinghurst
18844709,119228253,Entire home/apt,Lower Northern Sydney,1,0,4,1,55,-33.80052,151.100355,Denistone East
11397361,33786501,Entire home/apt,Inner Sydney,38,5,2,0,59,-33.881823,151.17019,Annandale
3722391,19015730,Entire home/apt,Inner Sydney,25,4.5,2,1,59,-33.896638,151.198127,Alexandria
18604832,49892416,Entire home/apt,Lower Northern Sydney,1,0,8,1,46,-33.819812,151.097936,Ryde
15085684,73820765,Entire home/apt,Central Northern Sydney,8,3.5,3,2,53,-33.707938,151.095619,Hornsby
19389846,54630546,Entire home/apt,Inner Sydney,0,0,2,1,55,-33.872695,151.225993,Elizabeth Bay
19253762,96849615,Entire home/apt,Inner Sydney,0,0,2,1,46,-33.883619,151.180267,Forest Lodge
18395949,25608672,Entire home/apt,Inner Sydney,0,0,2,1,46,-33.905398,151.200706,Alexandria
5662033,29352199,Entire home/apt,Canterbury-Bankstown,31,4.5,2,1,54,-33.921816,151.112989,Canterbury
15739998,101711917,Entire home/apt,Eastern Suburbs,8,4.5,2,1,48,-33.892099,151.244269,Bondi Junction
13915001,82566714,Entire home/apt,St George-Sutherland,1,0,4,2,48,-34.034704,151.062197,Sutherland
7155389,7186509,Entire home/apt,Inner Western Sydney,31,5,4,1,62,-33.880221,151.125508,Ashfield
16694807,25658178,Entire home/apt,Lower Northern Sydney,6,5,2,1,46,-33.817582,151.088178,Meadowbank
13699963,79906316,Entire home/apt,St George-Sutherland,4,4.5,4,2,48,-34.035532,151.065714,Sutherland
17213230,26933186,Entire home/apt,Inner Sydney,7,4,2,1,50,-33.894153,151.201838,Redfern
18026549,71211708,Entire home/apt,Fairfield-Liverpool,5,3.5,6,5,59,-33.94152,150.833771,West Hoxton
17013245,34497289,Entire home/apt,Inner Sydney,2,0,2,0,43,-33.879315,151.180879,Glebe
17658974,117970450,Entire home/apt,Central Western Sydney,0,0,2,1,57,-33.789196,150.992756,Northmead
9799556,50499150,Entire home/apt,Inner Sydney,6,4.5,1,0,50,-33.896934,151.168119,Stanmore
18654946,129514169,Entire home/apt,Inner Sydney,4,4,2,0,55,-33.881839,151.18448,Glebe
19492272,27245607,Entire home/apt,Inner Sydney,0,0,2,1,55,-33.870669,151.219826,Woolloomooloo
18398284,102549494,Entire home/apt,Inner Sydney,3,4.5,2,1,56,-33.878182,151.220012,Darlinghurst
14157234,73686799,Entire home/apt,Canterbury-Bankstown,39,4.5,2,0,46,-33.9421,151.052888,Riverwood
17881731,122449858,Entire home/apt,Inner Western Sydney,0,0,2,1,43,-33.889774,151.113095,Croydon Park
3264454,16507287,Entire home/apt,St George-Sutherland,48,4.5,2,1,53,-34.049902,151.147501,Cronulla
14524420,27341358,Entire home/apt,Lower Northern Sydney,2,0,2,1,55,-33.76356,151.112365,Marsfield
18030129,24916373,Entire home/apt,Inner Sydney,0,0,2,1,55,-33.90161,151.179231,Newtown
19254365,104596918,Entire home/apt,St George-Sutherland,0,0,2,1,59,-33.92987,151.152783,Wolli Creek
895451,4293557,Entire home/apt,Eastern Suburbs,21,5,2,1,57,-33.890998,151.264054,Bondi
15123639,6462430,Entire home/apt,Inner Sydney,30,4.5,2,0,59,-33.877718,151.156009,Leichhardt
15634591,63530260,Entire home/apt,Lower Northern Sydney,37,4.5,2,0,43,-33.803353,151.198666,Willoughby
